id	subject	predicate	object	relation	knowledge_source
urn:uuid:4c5438fd-e314-4551-86d6-6909172b92ce	1260597	biolink:related_to	1361578	biolink:related_to	bolt://localhost:7687
urn:uuid:97b3639d-c023-4e5c-8504-a578466df43c	1260601	biolink:related_to	1361578	biolink:related_to	bolt://localhost:7687
urn:uuid:99586e5b-a486-4ac1-9351-e13eb01f0310	1260649	biolink:related_to	1361579	biolink:related_to	bolt://localhost:7687
urn:uuid:6af074f1-da46-44d6-9f29-eed0b4175f94	1260652	biolink:related_to	1361579	biolink:related_to	bolt://localhost:7687
urn:uuid:7d7bbceb-751e-40a1-a1f2-464666d78a3c	1260654	biolink:related_to	1361582	biolink:related_to	bolt://localhost:7687
urn:uuid:94cbafab-cef6-4015-ba54-cea03e1cca0f	1260658	biolink:related_to	1361582	biolink:related_to	bolt://localhost:7687
urn:uuid:acc55d74-81e2-45ff-8549-5d52fd04be2f	1260661	biolink:related_to	1361582	biolink:related_to	bolt://localhost:7687
urn:uuid:8efbf854-75ec-4576-a8d0-9721eeaceadc	1260665	biolink:related_to	1361583	biolink:related_to	bolt://localhost:7687
urn:uuid:fcec1064-e728-47b2-833c-312cb61e79fb	1287337	biolink:related_to	1361584	biolink:related_to	bolt://localhost:7687
urn:uuid:bead4987-e133-4123-85f2-ffda8e2b5174	1304815	biolink:related_to	1361534	biolink:related_to	bolt://localhost:7687
urn:uuid:d8533f60-e769-42bd-a147-143dae838bf7	1304816	biolink:related_to	1361534	biolink:related_to	bolt://localhost:7687
urn:uuid:5d5a5c55-349f-452f-971c-e91aa80c1c4f	1304818	biolink:related_to	1361538	biolink:related_to	bolt://localhost:7687
urn:uuid:00b47ae3-99c7-4b8d-acc3-1dbcf18cffae	1304819	biolink:related_to	1361539	biolink:related_to	bolt://localhost:7687
urn:uuid:4057b2d7-afd8-4a36-9cfd-8020d393cd2d	1304820	biolink:related_to	1361539	biolink:related_to	bolt://localhost:7687
urn:uuid:7f104901-7232-40d7-a610-6268ad08b903	1304821	biolink:related_to	1361539	biolink:related_to	bolt://localhost:7687
urn:uuid:ccb400c9-c71e-4fb5-9a61-247c7e8658ab	1304822	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:8e42cd68-f996-4eea-b068-906d0a4dad2e	1304823	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:a2f854d7-bc91-49b2-bc73-0fbe7fddf86e	1304824	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:01238f79-764b-4208-80b7-f57f3ccff8d9	1304825	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:271d0fcc-3eaa-43d9-8870-27b318eeea08	1304826	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:68b6a2a7-58d1-4875-b695-30404f9afacf	1304827	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:61ad7fa6-9dca-4827-8917-a0eb61a1f12d	1304828	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:b33615a6-3b11-44a6-b200-3ee51421b1fa	1304829	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:57c9137f-8ffb-4b6a-8dfa-fcac68094d3c	1304830	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:6a14e65d-1077-4e37-a886-f58d793c0645	1304831	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:30b27231-73fa-4d72-bfd1-c26f5c1235c0	1304832	biolink:related_to	1361557	biolink:related_to	bolt://localhost:7687
urn:uuid:42a153ca-40e6-410e-bfc6-ad1635b28250	1304833	biolink:related_to	1361557	biolink:related_to	bolt://localhost:7687
urn:uuid:9dcfad7f-4a5a-441e-b800-5aedc2c5f74a	1304842	biolink:related_to	1361566	biolink:related_to	bolt://localhost:7687
urn:uuid:47bf39a6-2030-40fc-9f49-4e71ed7f3163	1304843	biolink:related_to	1361566	biolink:related_to	bolt://localhost:7687
urn:uuid:f4129a15-7160-412c-91f7-e0f3acddbc86	1304848	biolink:related_to	1361571	biolink:related_to	bolt://localhost:7687
urn:uuid:f62a7cd7-bb60-4039-9bd8-eb08f95974a2	1304849	biolink:related_to	1361574	biolink:related_to	bolt://localhost:7687
urn:uuid:680b244f-050b-41c8-a1ec-25309ba68c14	1304851	biolink:related_to	1361576	biolink:related_to	bolt://localhost:7687
urn:uuid:611e6d47-83d0-4152-8e57-3b79d7690ccd	1304852	biolink:related_to	1361576	biolink:related_to	bolt://localhost:7687
urn:uuid:76d35e94-71a0-45b7-9348-2480994d7a85	1304853	biolink:related_to	1361576	biolink:related_to	bolt://localhost:7687
urn:uuid:a351f673-93cf-468b-8b56-e5018bc80a0b	1304854	biolink:related_to	1361578	biolink:related_to	bolt://localhost:7687
urn:uuid:23cf4329-9f9b-4314-951e-0adb8b87b822	1304855	biolink:related_to	1361578	biolink:related_to	bolt://localhost:7687
urn:uuid:a6a9cf18-d490-44ca-8c4e-0f64d3fe6f92	1304864	biolink:related_to	1361579	biolink:related_to	bolt://localhost:7687
urn:uuid:8bfaad2a-b916-4f9b-9333-1b9cb5b23cc1	1304865	biolink:related_to	1361579	biolink:related_to	bolt://localhost:7687
urn:uuid:0ec12896-44d6-4773-a0c4-7d5df57a2201	1304866	biolink:related_to	1361579	biolink:related_to	bolt://localhost:7687
urn:uuid:4b084cc0-6124-4920-9548-7871b494b591	1304867	biolink:related_to	1361582	biolink:related_to	bolt://localhost:7687
urn:uuid:2273ab48-d8ec-4b75-9985-8142e7ba49d1	1304868	biolink:related_to	1361582	biolink:related_to	bolt://localhost:7687
urn:uuid:65ec6e40-38f5-4cea-bf1b-85fcc82e3b06	1304869	biolink:related_to	1361582	biolink:related_to	bolt://localhost:7687
urn:uuid:0e2b479b-12a6-43e4-8731-e3774a910343	1304870	biolink:related_to	1361583	biolink:related_to	bolt://localhost:7687
urn:uuid:f78da7eb-8f67-4cab-8a71-b1011eda2015	1343334	biolink:related_to	1361534	biolink:related_to	bolt://localhost:7687
urn:uuid:d21e189b-2e4c-4e0d-a875-c61a967a2f72	1343340	biolink:related_to	1361534	biolink:related_to	bolt://localhost:7687
urn:uuid:d78e0d3b-a943-4684-8342-2f59e6231bd3	1343347	biolink:related_to	1361539	biolink:related_to	bolt://localhost:7687
urn:uuid:e9077e3e-a8bf-4269-87c9-ee9caf869447	1343351	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:64d9111c-1b0e-4593-b805-7a88fa71b695	1343361	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:68e34487-ab76-4b93-a7dd-bd9e96cf7ba0	1343366	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:d4beaa1e-a9fa-427c-88bd-c18a1c310402	1343371	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:b32c8199-eafb-4524-aceb-012045b5beff	1343379	biolink:related_to	1361550	biolink:related_to	bolt://localhost:7687
urn:uuid:b549f0c0-4dc2-4e6b-9995-72858eb9f964	1343384	biolink:related_to	1361553	biolink:related_to	bolt://localhost:7687
urn:uuid:5c18e2dc-89e9-4c19-89ff-d3114962c266	1343389	biolink:related_to	1361555	biolink:related_to	bolt://localhost:7687
urn:uuid:460b3fd8-c42b-4155-9d19-edb63e3e0cde	1343394	biolink:related_to	1361555	biolink:related_to	bolt://localhost:7687
urn:uuid:67cfaf2a-f157-47a4-b7a3-97967707e368	1343400	biolink:related_to	1361555	biolink:related_to	bolt://localhost:7687
urn:uuid:e235c488-ff8e-429e-94ca-31629788fd83	1343405	biolink:related_to	1361570	biolink:related_to	bolt://localhost:7687
urn:uuid:59bad031-ca04-4e5b-978a-f141cced5321	1343410	biolink:related_to	1361571	biolink:related_to	bolt://localhost:7687
urn:uuid:1215f228-a9ce-4023-a6d9-61df683bbd92	1343416	biolink:related_to	1361574	biolink:related_to	bolt://localhost:7687
urn:uuid:11df56c4-1fdb-4ca2-925a-e34003501a22	1343421	biolink:related_to	1361574	biolink:related_to	bolt://localhost:7687
urn:uuid:8acca144-0a21-4b15-8918-fe5dd64e4472	1343426	biolink:related_to	1361574	biolink:related_to	bolt://localhost:7687
urn:uuid:e429fe86-22b3-49b7-ab35-83254a17fe39	1343431	biolink:related_to	1361579	biolink:related_to	bolt://localhost:7687
urn:uuid:d7bee065-2f79-46fd-9315-9218a5e0444b	1343437	biolink:related_to	1361583	biolink:related_to	bolt://localhost:7687
urn:uuid:d45a96d7-407f-4d24-b31e-d97a2980555a	1356890	biolink:related_to	1361584	biolink:related_to	bolt://localhost:7687
urn:uuid:18fde618-07f1-45cd-a2a1-6b8603f7b878	1359555	biolink:related_to	1361574	biolink:related_to	bolt://localhost:7687
urn:uuid:571c9976-8c97-4996-ba92-829488b470dd	1361535	biolink:related_to	1361589	biolink:related_to	bolt://localhost:7687
urn:uuid:b11b9d7e-43a9-4f87-be22-43733ab25ec7	1361589	biolink:related_to	1361066	biolink:related_to	bolt://localhost:7687
urn:uuid:485d167d-5c33-4333-89cc-492b3dc5bfa1	1361589	biolink:related_to	1361067	biolink:related_to	bolt://localhost:7687
urn:uuid:72b7544a-8378-4dfe-9194-5d466327aa45	1361589	biolink:related_to	1361535	biolink:related_to	bolt://localhost:7687
urn:uuid:4a7b892c-aac9-4259-8ba1-82980ae3fb47	1361590	biolink:related_to	1361068	biolink:related_to	bolt://localhost:7687
urn:uuid:b04ffab7-0d38-495e-87e0-fa95882e6e82	1361590	biolink:related_to	1361069	biolink:related_to	bolt://localhost:7687
urn:uuid:81b00ccb-586f-4aa2-a25d-d9f3b91ab5be	1361590	biolink:related_to	1361536	biolink:related_to	bolt://localhost:7687
urn:uuid:38060052-fc12-470d-b59e-6b9b81de36de	1361591	biolink:related_to	1361070	biolink:related_to	bolt://localhost:7687
urn:uuid:57477fa9-2282-492c-ab2b-851f9a546717	1361591	biolink:related_to	1361071	biolink:related_to	bolt://localhost:7687
urn:uuid:53535e06-d3d9-4102-80b4-b4fceb6760a4	1361591	biolink:related_to	1361072	biolink:related_to	bolt://localhost:7687
urn:uuid:b88168c1-a050-469c-af64-5811ca8a5687	1361591	biolink:related_to	1361537	biolink:related_to	bolt://localhost:7687
urn:uuid:07990435-67b3-4fba-b89f-d86f39a71af9	1361592	biolink:related_to	1361073	biolink:related_to	bolt://localhost:7687
urn:uuid:fc8336c5-6dec-4fd0-9b24-0c020b9d250a	1361592	biolink:related_to	1361074	biolink:related_to	bolt://localhost:7687
urn:uuid:488e6356-2c7e-4b48-b5f5-5203d30ecc3c	1361592	biolink:related_to	1361538	biolink:related_to	bolt://localhost:7687
urn:uuid:6a6b2e14-99dd-4a70-9525-f8ece3c61e7c	1361593	biolink:related_to	1361075	biolink:related_to	bolt://localhost:7687
urn:uuid:1d92676d-82e4-48aa-abf3-4308850c520c	1361593	biolink:related_to	1361076	biolink:related_to	bolt://localhost:7687
urn:uuid:3d2d510f-7db7-4acc-a482-7fc00f60018c	1361593	biolink:related_to	1361539	biolink:related_to	bolt://localhost:7687
urn:uuid:9a4e2675-3649-4f98-8645-6d131e3ef748	1361596	biolink:related_to	1361089	biolink:related_to	bolt://localhost:7687
urn:uuid:fbdd9837-cfd1-43fb-beda-779de2e26389	1361596	biolink:related_to	1361090	biolink:related_to	bolt://localhost:7687
urn:uuid:c78ee016-d7c6-4c3f-8042-2d1cca772bb5	1361596	biolink:related_to	1361091	biolink:related_to	bolt://localhost:7687
urn:uuid:a5d35ad3-d6ec-4eb3-a184-d96f8ad54323	1361596	biolink:related_to	1361092	biolink:related_to	bolt://localhost:7687
urn:uuid:ce2c1a41-da58-48ac-aa35-dccb2b1f3b91	1361596	biolink:related_to	1361093	biolink:related_to	bolt://localhost:7687
urn:uuid:f6930cce-0c29-4a89-ae41-ec23647a6965	1361596	biolink:related_to	1361094	biolink:related_to	bolt://localhost:7687
urn:uuid:47f9c24d-697a-4c1d-ac1a-2bf1789b8b5a	1361596	biolink:related_to	1361095	biolink:related_to	bolt://localhost:7687
urn:uuid:07d2febd-aa80-44d9-a600-5c7b08e81d64	1361596	biolink:related_to	1361096	biolink:related_to	bolt://localhost:7687
urn:uuid:a05541c6-e5cc-4683-b4e3-7a8c413d9639	1361596	biolink:related_to	1361097	biolink:related_to	bolt://localhost:7687
urn:uuid:7170fe81-2114-42fe-9699-6dff2059d417	1361596	biolink:related_to	1361098	biolink:related_to	bolt://localhost:7687
urn:uuid:3425278a-7a28-48bb-9913-af5c7d53d933	1361596	biolink:related_to	1361099	biolink:related_to	bolt://localhost:7687
urn:uuid:9f62254a-a0ec-486a-80ae-dafb94b36b20	1361596	biolink:related_to	1361539	biolink:related_to	bolt://localhost:7687
urn:uuid:b7d23fd7-d2b0-406c-b080-c2d17910115b	1361597	biolink:related_to	1361100	biolink:related_to	bolt://localhost:7687
urn:uuid:02224e2a-97fe-4e47-9330-968b10a50a51	1361597	biolink:related_to	1361101	biolink:related_to	bolt://localhost:7687
urn:uuid:c8c91584-54b4-42a1-b23b-83aa50fa6e52	1361597	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:e1e303dd-654c-4023-a817-0c4facd391da	1361598	biolink:related_to	1361102	biolink:related_to	bolt://localhost:7687
urn:uuid:00e1c9d9-bebb-4c35-9c3a-ada5c692314e	1361598	biolink:related_to	1361103	biolink:related_to	bolt://localhost:7687
urn:uuid:b0d05e94-ad75-4a03-ab8e-4172049eac69	1361598	biolink:related_to	1361104	biolink:related_to	bolt://localhost:7687
urn:uuid:8108fca0-0dc6-4de4-a3e4-3e376396c0be	1361598	biolink:related_to	1361105	biolink:related_to	bolt://localhost:7687
urn:uuid:deffb857-2b33-461a-b223-2d3d3b703dd0	1361598	biolink:related_to	1361106	biolink:related_to	bolt://localhost:7687
urn:uuid:417f7154-dbb0-4a79-ae89-dfb020a8f23e	1361598	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:8ee6d981-391a-4909-bba7-8f49f09badc1	1361599	biolink:related_to	1361107	biolink:related_to	bolt://localhost:7687
urn:uuid:6d8f0488-dd8d-48e7-be8a-32399f61bf7b	1361599	biolink:related_to	1361108	biolink:related_to	bolt://localhost:7687
urn:uuid:57c966cb-1d7d-4c1d-a42b-7445026dfb03	1361599	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:81e8c41b-4249-470d-ab09-f5e00b32e2d4	1361600	biolink:related_to	1361109	biolink:related_to	bolt://localhost:7687
urn:uuid:b2b52aaf-6df2-4258-b033-85bca1615b3e	1361600	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:de56c34e-c7d9-4db5-b792-68d4029a10de	1361600	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:5b7303f2-740e-44b7-abf6-d00f31edad9e	1361600	biolink:related_to	1361112	biolink:related_to	bolt://localhost:7687
urn:uuid:47e2c632-4b1a-49f7-8420-c987488a03d6	1361600	biolink:related_to	1361113	biolink:related_to	bolt://localhost:7687
urn:uuid:3054ed1a-0d0d-432f-8572-471697d62570	1361600	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:fde75a85-d3c5-499d-82b5-daac881e6272	1361601	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:31e0724e-df8c-4c1c-bb91-f29c93c1a512	1361601	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:e772ea2f-ed09-439a-8506-3cdfe1cee44d	1361601	biolink:related_to	1361112	biolink:related_to	bolt://localhost:7687
urn:uuid:ddc08393-89a3-4092-a7d1-82cc9869a53c	1361601	biolink:related_to	1361114	biolink:related_to	bolt://localhost:7687
urn:uuid:3cb3b716-42c8-49c4-a9c6-5c5bb0a93a1c	1361601	biolink:related_to	1361115	biolink:related_to	bolt://localhost:7687
urn:uuid:e5195e9b-6558-44f0-8149-ef6b1e4345c9	1361601	biolink:related_to	1361116	biolink:related_to	bolt://localhost:7687
urn:uuid:28f67a46-c028-4e4e-9fb1-2297d9a7f7aa	1361601	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:cb129ac1-2e38-40c0-b9bc-eba27a59513a	1361602	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:14e8264e-dca1-4e6a-adf5-1d2d5f479161	1361602	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:75f0879b-af12-45dd-bfe6-2a8a216b1549	1361602	biolink:related_to	1361112	biolink:related_to	bolt://localhost:7687
urn:uuid:305e4d7e-9f3a-4499-adea-ac7351537190	1361602	biolink:related_to	1361117	biolink:related_to	bolt://localhost:7687
urn:uuid:4343af45-c466-4e50-9374-ac95c0b7df8a	1361602	biolink:related_to	1361118	biolink:related_to	bolt://localhost:7687
urn:uuid:01c27c2a-ddbf-4bf3-a55e-31ea9cb258b5	1361602	biolink:related_to	1361119	biolink:related_to	bolt://localhost:7687
urn:uuid:96214b1e-d972-4506-b356-d09309eabfe4	1361602	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:41190191-a486-45c3-9afd-845c89009005	1361603	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:94b2e5c5-56e8-4882-a4f1-04fadb3c4063	1361603	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:1422e69d-cd66-423e-9f4e-a103d10d3584	1361603	biolink:related_to	1361112	biolink:related_to	bolt://localhost:7687
urn:uuid:86838539-bc10-4a6b-abbe-1848eeafe117	1361603	biolink:related_to	1361120	biolink:related_to	bolt://localhost:7687
urn:uuid:29db86bd-ede3-4cc2-9899-4dbe6c4a9db3	1361603	biolink:related_to	1361121	biolink:related_to	bolt://localhost:7687
urn:uuid:113cbe30-1517-4a0c-a241-ed92dcfe955c	1361603	biolink:related_to	1361122	biolink:related_to	bolt://localhost:7687
urn:uuid:80e01ea7-8153-4296-83ef-7a2c3b4b56e9	1361603	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:2df2d842-9f24-4036-89dc-594152795636	1361604	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:79957337-1661-4b6a-9f90-288217a51d35	1361604	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:2d4fac33-9168-46c6-a550-3c6547a797bd	1361604	biolink:related_to	1361112	biolink:related_to	bolt://localhost:7687
urn:uuid:ce41dad0-e6ce-4585-925f-b677321da159	1361604	biolink:related_to	1361121	biolink:related_to	bolt://localhost:7687
urn:uuid:a970a6f3-1db6-4ee2-a86b-1e6dc5b93107	1361604	biolink:related_to	1361122	biolink:related_to	bolt://localhost:7687
urn:uuid:514a6d2f-d910-4e02-b91b-3ded38de9d57	1361604	biolink:related_to	1361123	biolink:related_to	bolt://localhost:7687
urn:uuid:95b17c08-e0c0-4c71-8b7b-e2be92c24408	1361604	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:396c7fb3-7621-41ef-9ec3-5c18b3896c77	1361605	biolink:related_to	1361109	biolink:related_to	bolt://localhost:7687
urn:uuid:72ce5c90-d0e7-4bc0-9ba2-5ee7cef5d083	1361605	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:8f648576-7a1f-48cb-a41e-fcb09311cefa	1361605	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:72b429e3-1463-455d-a76f-9341baf7ec20	1361605	biolink:related_to	1361112	biolink:related_to	bolt://localhost:7687
urn:uuid:d4079bf1-6306-49f8-94f3-13c58b31d30e	1361605	biolink:related_to	1361118	biolink:related_to	bolt://localhost:7687
urn:uuid:ac6e0dc8-73c0-4e1a-960f-e0dd05441d64	1361605	biolink:related_to	1361122	biolink:related_to	bolt://localhost:7687
urn:uuid:2167bf6b-3eea-46d3-a315-6368d3d92c56	1361605	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:b771ac7f-fd13-477c-a968-dea2b70989a1	1361606	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:905434a3-8ecd-4655-a178-65c650f28b10	1361606	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:3111ad62-ccbc-4ee9-a317-225e43b310f3	1361606	biolink:related_to	1361112	biolink:related_to	bolt://localhost:7687
urn:uuid:1a5fa4da-3bd2-445d-be69-b9d485463e55	1361606	biolink:related_to	1361122	biolink:related_to	bolt://localhost:7687
urn:uuid:bcdf9a91-659b-431a-8c50-2f7d3d4679f0	1361606	biolink:related_to	1361124	biolink:related_to	bolt://localhost:7687
urn:uuid:5a04e411-7490-45eb-9f51-5dbe09125d45	1361606	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:a7795b65-65ed-4318-b037-2b3dc416e380	1361607	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:e50d4338-5125-42de-904c-0c43ad172f24	1361607	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:3acf2104-88d4-4a21-8f31-24f46d3d3854	1361607	biolink:related_to	1361125	biolink:related_to	bolt://localhost:7687
urn:uuid:c81dd9cd-f4e3-4626-9ed4-ee4deb3740d3	1361607	biolink:related_to	1361126	biolink:related_to	bolt://localhost:7687
urn:uuid:517c1cc8-3b31-4d64-a12f-788e9f9a650b	1361607	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:3d70d3b1-f770-4e66-a391-00943963c0f4	1361608	biolink:related_to	1361127	biolink:related_to	bolt://localhost:7687
urn:uuid:0dd4cbc8-ef38-4848-ad19-8b4a31af1241	1361608	biolink:related_to	1361128	biolink:related_to	bolt://localhost:7687
urn:uuid:61b0720e-22a5-42aa-a47f-c894db6fdf3d	1361608	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:5be3bee0-64a9-4f97-b5df-b6688f2a0ee5	1361609	biolink:related_to	1361109	biolink:related_to	bolt://localhost:7687
urn:uuid:087c043a-7b50-464d-92ce-0bd49565e7d3	1361609	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:22029349-5cfa-4ad7-a391-2773f5a9e343	1361609	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:139497b2-8b98-4f2f-9fc1-3f5f2f6ffdf0	1361609	biolink:related_to	1361121	biolink:related_to	bolt://localhost:7687
urn:uuid:54e55512-301c-4f38-9405-bcb4f4a95d60	1361609	biolink:related_to	1361129	biolink:related_to	bolt://localhost:7687
urn:uuid:4a597a68-7a48-439a-972b-7dcb03288033	1361609	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:75d4658b-174e-4305-a9ff-fa2c85993aae	1361610	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:56066c03-05c2-4311-bbda-8ae23c5eb712	1361610	biolink:related_to	1361112	biolink:related_to	bolt://localhost:7687
urn:uuid:d5e9cfff-7b28-4acb-aaac-8a333a8030cb	1361610	biolink:related_to	1361121	biolink:related_to	bolt://localhost:7687
urn:uuid:fd539477-2e81-4096-a9b9-c4225d78b104	1361610	biolink:related_to	1361130	biolink:related_to	bolt://localhost:7687
urn:uuid:4d5c4574-923c-46b1-b155-48d08d51a500	1361610	biolink:related_to	1361131	biolink:related_to	bolt://localhost:7687
urn:uuid:a81cd35f-9104-4be5-9ac7-402fdffeea86	1361610	biolink:related_to	1361132	biolink:related_to	bolt://localhost:7687
urn:uuid:9469c414-8c56-4963-8d58-8089de732acf	1361610	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:9d8fa0ba-d762-44ca-ba21-6116de21336c	1361611	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:66fe8c78-4f8e-4773-8cfe-b5618f22bf7b	1361611	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:18f1cd26-bcbe-4c61-bd85-269c51846d28	1361611	biolink:related_to	1361133	biolink:related_to	bolt://localhost:7687
urn:uuid:83d2d789-f4dd-4b4b-bbca-64b880fa81aa	1361611	biolink:related_to	1361134	biolink:related_to	bolt://localhost:7687
urn:uuid:ccbafdfc-ec71-4123-91dc-0d7a0f13fab1	1361611	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:5fdbc985-9318-42fc-b863-c496463ce6ee	1361612	biolink:related_to	1361135	biolink:related_to	bolt://localhost:7687
urn:uuid:72df6357-97dd-48eb-a536-ada061774539	1361612	biolink:related_to	1361136	biolink:related_to	bolt://localhost:7687
urn:uuid:fa5797d4-a2b2-47e9-8f8d-db6949dabc60	1361612	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:0e7048d3-2d22-4efa-a89a-8d057730420d	1361613	biolink:related_to	1361112	biolink:related_to	bolt://localhost:7687
urn:uuid:3c828840-4ebc-4eeb-8e01-6956bffe6064	1361613	biolink:related_to	1361137	biolink:related_to	bolt://localhost:7687
urn:uuid:fa0a47bd-dd01-4411-a00d-88f0630c4440	1361613	biolink:related_to	1361138	biolink:related_to	bolt://localhost:7687
urn:uuid:6f0fbc51-d927-49da-8f39-159c6bdffb6b	1361613	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:1f2b8f23-8f03-4d18-9b1a-9036a587bbe5	1361614	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:3b6ddff3-976d-489e-87e0-4392761f5f32	1361614	biolink:related_to	1361139	biolink:related_to	bolt://localhost:7687
urn:uuid:4d904cbe-70a2-4fb5-b76c-a0d132f5c55d	1361614	biolink:related_to	1361140	biolink:related_to	bolt://localhost:7687
urn:uuid:934aeb4b-48bb-49dc-9281-e53207dd48f3	1361614	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:530bbe84-75c0-4ad2-be07-d82317c3cb34	1361615	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:e7a94968-e303-4f27-a7ca-bbab0d86150d	1361615	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:6f7d79ab-1a78-46a9-815c-df7f5fc05c18	1361615	biolink:related_to	1361141	biolink:related_to	bolt://localhost:7687
urn:uuid:d21b9b67-119d-4764-8669-3b0f59be24fa	1361615	biolink:related_to	1361142	biolink:related_to	bolt://localhost:7687
urn:uuid:b9292482-0e34-42b7-9e75-d88302921f9e	1361615	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:8650581e-0d61-4080-9e51-61f9d2f4208e	1361616	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:f4ef1380-a0ed-435a-a816-ff0f3beb7c31	1361616	biolink:related_to	1361111	biolink:related_to	bolt://localhost:7687
urn:uuid:e2bfa276-2cc1-4261-8e6e-e8fbcdcdd60c	1361616	biolink:related_to	1361143	biolink:related_to	bolt://localhost:7687
urn:uuid:be295a59-241b-4583-9e90-cb0dd059c66a	1361616	biolink:related_to	1361144	biolink:related_to	bolt://localhost:7687
urn:uuid:02377e18-ecb4-411d-84db-4e415b310cf2	1361616	biolink:related_to	1361145	biolink:related_to	bolt://localhost:7687
urn:uuid:d4790d10-1466-4a32-a089-1b98a230d927	1361616	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:04afdea8-dea6-47de-b5ea-885e7f8ba925	1361617	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:d9fa543b-ea3f-4efd-a169-9f1b1a11adc8	1361617	biolink:related_to	1361121	biolink:related_to	bolt://localhost:7687
